lon,lat
127.06150917316639,37.149280591106155
127.06157465152945,37.14946217555987
127.06175524541891,37.14958969599561
127.06095674539347,37.1494330714628
127.06117937019401,37.14946612492207
127.06138111479098,37.14938536097162
127.0683494614262,37.15483885046748
127.07355846165296,37.146371168024324
127.07332976120364,37.146375111509066
127.07310106075433,37.14637905499381
127.07287265210499,37.14638379553173
127.07215107208305,37.13379107096592
127.07237687213407,37.13379416919248
127.06087070382422,37.15001952007859
127.06098301661599,37.1498582088849
127.06100534305591,37.14967018497389
127.06096796023864,37.14948778996536
127.06194280832932,37.14963235415559
127.06175519991797,37.149738857595665
127.06162580814662,37.14988596693447
127.0733331915035,37.15611238454205
127.07311947713603,37.156175110840934
127.07290576276856,37.15623783713982
127.0726966348092,37.156310411117005
127.07249602446488,37.156401273639574
127.07242581084438,37.15643307552248
127.07238651326458,37.1562533233023
127.07233584268542,37.15606747931745
127.07222846770932,37.15590431099056
127.07209219010909,37.1557532693236
127.06221297816563,37.149604076513704
127.06198783663537,37.149627641215275
127.06357609080581,37.149466436552025
127.07205812070903,37.15571550890686
127.07227410720789,37.155768566919924
127.07249009370675,37.155821624933
127.0727060802056,37.15587468294606
127.0733331915035,37.15611238454205
127.07312871319505,37.15603173574493
127.0729242348866,37.15595108694782
127.07277087615526,37.155890600349984
127.072867739705,37.15572766749887
127.071933720145,37.15720277501805
127.07181420887815,37.15736331671805
127.07169116063295,37.15751490202038
127.07156811238774,37.15766648732271
127.0714451051802,37.15781786182627
127.07132217418545,37.15796884484638
127.0711992431907,37.1581198278665
127.07442111885526,37.14636212815828
127.0746465258329,37.14635803822456
127.07487193281055,37.14635394829084
127.07509733978819,37.14634985835712
127.07532274676583,37.146345768423394
127.07554815374348,37.14634167848968
127.07577356072113,37.14633758855595
127.07599896769878,37.14633349862223
127.07450300330483,37.14879717444269
127.07472921027185,37.14879117448542
127.07495541723887,37.14878517452815
127.0751816242059,37.148779174570876
127.07540783117291,37.1487731746136
127.07563403813994,37.148767174656335
127.07586024510697,37.14876117469906
127.07608645207398,37.14875517474179
127.06012087515558,37.15111462837237
127.06002880173482,37.1512828572493
127.05993672831406,37.15145108612624
127.05987468644126,37.1516252455504
127.05981794425341,37.15180045154172
127.05976120206554,37.15197565753304
127.06150917316639,37.149280591106155
127.06157601303367,37.149107384259615
127.06164285290096,37.148934177413075
127.06170969276825,37.148760970566535
127.06177653263555,37.148587763719995
127.06184337250284,37.148414556873455
127.06191952626399,37.148239955253274
127.06205127713119,37.148082344706836
127.06206692619507,37.14806850116017
127.06209335770946,37.14825479863247
127.06211115852517,37.14843617789172
127.06212680166622,37.14861632759769
127.06214244480728,37.14879647730368
127.06215808794832,37.14897662700965
127.06217373108937,37.149156776715635
127.06218940494311,37.1493371241889
127.06220566233796,37.149521229240484
127.06845616496722,37.146472316816244
127.06846539726244,37.14665876405319
127.06846859208228,37.146842305429175
127.06847178690212,37.14702584680516
127.06847498135751,37.14720836621684
127.06847817574858,37.14739070528188
127.06848137013966,37.14757304434692
