사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
104702,2020058,1114012400,11140009  ,서울특별시 중구9,서울특별시 중구 충무로1가(회현사거리 부근),16,20,0,9,9,2,126.9820916,37.56029283,"{""type"":""Polygon"",""coordinates"":[[[126.98322379,37.56029779],[126.98321894,37.56037633],[126.98320551,37.56045423],[126.9831836,37.5605309],[126.98315338,37.56060576],[126.98311508,37.56067824],[126.98306899,37.56074779],[126.98301546,37.56081387],[126.9829549,37.56087599],[126.98288777,37.56093367],[126.98281458,37.56098647],[126.98273589,37.56103399],[126.98265229,37.56107588],[126.98256443,37.5611118],[126.98247296,37.56114149],[126.9823786,37.56116472],[126.98228205,37.56118132],[126.98218405,37.56119115],[126.98208534,37.56119415],[126.98198669,37.56119029],[126.98188883,37.56117959],[126.98179251,37.56116215],[126.98169847,37.56113809],[126.98160743,37.5611076],[126.98152007,37.56107091],[126.98143705,37.5610283],[126.98135902,37.56098009],[126.98128657,37.56092664],[126.98122024,37.56086838],[126.98116054,37.56080573],[126.98110793,37.56073918],[126.98106281,37.56066924],[126.98102551,37.56059643],[126.98099633,37.56052131],[126.98097548,37.56044445],[126.98096313,37.56036643],[126.98095937,37.56028786],[126.98096422,37.56020932],[126.98097765,37.56013142],[126.98099956,37.56005475],[126.98102979,37.55997989],[126.98106809,37.55990741],[126.98111418,37.55983786],[126.98116771,37.55977178],[126.98122827,37.55970966],[126.9812954,37.55965199],[126.98136859,37.55959918],[126.98144729,37.55955166],[126.98153088,37.55950978],[126.98161875,37.55947386],[126.98171021,37.55944417],[126.98180457,37.55942094],[126.98190112,37.55940434],[126.98199912,37.55939451],[126.98209782,37.55939151],[126.98219647,37.55939537],[126.98229433,37.55940606],[126.98239064,37.55942351],[126.98248468,37.55944756],[126.98257572,37.55947805],[126.98266308,37.55951475],[126.9827461,37.55955736],[126.98282413,37.55960557],[126.98289658,37.55965901],[126.98296291,37.55971727],[126.98302261,37.55977992],[126.98307522,37.55984647],[126.98312035,37.55991641],[126.98315764,37.55998922],[126.98318683,37.56006434],[126.98320767,37.5601412],[126.98322003,37.56021922],[126.98322379,37.56029779]]]}"
104650,2020058,1117011200,11170001  ,서울특별시 용산구1,서울특별시 용산구 원효로1가(용산구청 부근),17,20,0,2,14,4,126.9663602,37.53800565,"{""type"":""Polygon"",""coordinates"":[[[126.96749211,37.53801076],[126.96748724,37.53808929],[126.9674738,37.53816719],[126.96745188,37.53824386],[126.96742165,37.53831872],[126.96738335,37.53839119],[126.96733726,37.53846073],[126.96728373,37.53852681],[126.96722318,37.53858892],[126.96715605,37.53864659],[126.96708287,37.53869939],[126.96700419,37.5387469],[126.96692061,37.53878877],[126.96683277,37.53882468],[126.96674132,37.53885436],[126.96664698,37.53887758],[126.96655046,37.53889416],[126.96645248,37.53890398],[126.96635381,37.53890697],[126.96625518,37.53890309],[126.96615736,37.53889239],[126.96606107,37.53887493],[126.96596707,37.53885086],[126.96587606,37.53882036],[126.96578873,37.53878366],[126.96570575,37.53874103],[126.96562775,37.53869281],[126.96555533,37.53863936],[126.96548903,37.53858108],[126.96542937,37.53851843],[126.96537678,37.53845187],[126.96533169,37.53838192],[126.96529442,37.53830911],[126.96526526,37.53823398],[126.96524444,37.53815712],[126.9652321,37.5380791],[126.96522836,37.53800053],[126.96523323,37.53792199],[126.96524667,37.53784409],[126.96526859,37.53776742],[126.96529882,37.53769257],[126.96533713,37.53762009],[126.96538322,37.53755055],[126.96543675,37.53748448],[126.9654973,37.53742237],[126.96556443,37.5373647],[126.9656376,37.5373119],[126.96571628,37.53726439],[126.96579986,37.53722252],[126.96588771,37.53718661],[126.96597915,37.53715693],[126.96607349,37.53713371],[126.96617001,37.53711713],[126.96626798,37.53710731],[126.96636666,37.53710433],[126.96646528,37.5371082],[126.9665631,37.53711891],[126.96665938,37.53713636],[126.96675339,37.53716043],[126.9668444,37.53719093],[126.96693173,37.53722764],[126.9670147,37.53727026],[126.9670927,37.53731848],[126.96716512,37.53737193],[126.96723142,37.5374302],[126.96729109,37.53749286],[126.96734367,37.53755941],[126.96738877,37.53762936],[126.96742604,37.53770218],[126.9674552,37.5377773],[126.96747602,37.53785417],[126.96748836,37.53793218],[126.96749211,37.53801076]]]}"
104424,2020058,1117012900,11170002  ,서울특별시 용산구2,서울특별시 용산구 이촌동(한강대교북단 부근),15,18,0,7,10,1,126.9618171,37.52238667,"{""type"":""Polygon"",""coordinates"":[[[126.96294877,37.52239182],[126.9629439,37.52247036],[126.96293046,37.52254825],[126.96290854,37.52262492],[126.96287832,37.52269978],[126.96284002,37.52277225],[126.96279393,37.52284179],[126.96274041,37.52290787],[126.96267987,37.52296998],[126.96261275,37.52302764],[126.96253959,37.52308043],[126.96246092,37.52312795],[126.96237735,37.52316981],[126.96228952,37.52320572],[126.9621981,37.5232354],[126.96210378,37.52325861],[126.96200727,37.52327519],[126.96190932,37.52328501],[126.96181066,37.52328799],[126.96171206,37.52328411],[126.96161425,37.5232734],[126.96151799,37.52325595],[126.96142401,37.52323187],[126.96133301,37.52320136],[126.96124571,37.52316466],[126.96116275,37.52312203],[126.96108477,37.5230738],[126.96101236,37.52302035],[126.96094609,37.52296207],[126.96088643,37.52289942],[126.96083387,37.52283286],[126.96078878,37.52276291],[126.96075153,37.52269009],[126.96072238,37.52261496],[126.96070157,37.5225381],[126.96068924,37.52246008],[126.9606855,37.52238151],[126.96069037,37.52230297],[126.96070382,37.52222507],[126.96072574,37.5221484],[126.96075596,37.52207355],[126.96079427,37.52200108],[126.96084035,37.52193154],[126.96089387,37.52186546],[126.96095442,37.52180336],[126.96102153,37.52174569],[126.9610947,37.5216929],[126.96117337,37.52164539],[126.96125693,37.52160352],[126.96134476,37.52156761],[126.96143618,37.52153794],[126.9615305,37.52151472],[126.96162701,37.52149814],[126.96172496,37.52148833],[126.96182361,37.52148535],[126.96192221,37.52148922],[126.96202002,37.52149993],[126.96211628,37.52151739],[126.96221026,37.52154146],[126.96230125,37.52157197],[126.96238856,37.52160868],[126.96247151,37.5216513],[126.96254949,37.52169953],[126.9626219,37.52175298],[126.96268818,37.52181126],[126.96274783,37.52187391],[126.96280039,37.52194047],[126.96284548,37.52201042],[126.96288274,37.52208324],[126.96291189,37.52215836],[126.9629327,37.52223523],[126.96294503,37.52231324],[126.96294877,37.52239182]]]}"
104757,2020058,1117013000,11170003  ,서울특별시 용산구3,서울특별시 용산구 이태원동(중앙경리단앞 부근),15,16,0,7,6,3,126.9867302,37.53819012,"{""type"":""Polygon"",""coordinates"":[[[126.98786205,37.53819503],[126.98785721,37.53827357],[126.98784379,37.53835147],[126.98782189,37.53842814],[126.98779168,37.538503],[126.9877534,37.53857548],[126.98770733,37.53864503],[126.98765382,37.53871112],[126.98759328,37.53877324],[126.98752617,37.53883092],[126.98745301,37.53888373],[126.98737434,37.53893126],[126.98729077,37.53897314],[126.98720293,37.53900907],[126.9871115,37.53903876],[126.98701716,37.539062],[126.98692064,37.5390786],[126.98682267,37.53908844],[126.98672399,37.53909144],[126.98662537,37.53908758],[126.98652754,37.53907689],[126.98643125,37.53905945],[126.98633724,37.5390354],[126.98624621,37.53900491],[126.98615888,37.53896822],[126.98607589,37.53892561],[126.98599787,37.5388774],[126.98592544,37.53882397],[126.98585912,37.5387657],[126.98579944,37.53870306],[126.98574684,37.53863651],[126.98570172,37.53856657],[126.98566444,37.53849376],[126.98563526,37.53841864],[126.98561441,37.53834178],[126.98560206,37.53826376],[126.98559829,37.53818519],[126.98560314,37.53810665],[126.98561656,37.53802875],[126.98563846,37.53795208],[126.98566867,37.53787722],[126.98570696,37.53780473],[126.98575303,37.53773519],[126.98580654,37.5376691],[126.98586708,37.53760698],[126.98593419,37.5375493],[126.98600735,37.5374965],[126.98608602,37.53744897],[126.98616959,37.53740708],[126.98625742,37.53737116],[126.98634886,37.53734146],[126.98644319,37.53731823],[126.98653971,37.53730163],[126.98663768,37.53729179],[126.98673635,37.53728879],[126.98683498,37.53729265],[126.9869328,37.53730334],[126.98702909,37.53732077],[126.9871231,37.53734483],[126.98721412,37.53737531],[126.98730146,37.537412],[126.98738445,37.53745461],[126.98746246,37.53750282],[126.98753489,37.53755626],[126.98760121,37.53761452],[126.98766089,37.53767716],[126.98771349,37.53774371],[126.98775861,37.53781365],[126.9877959,37.53788646],[126.98782508,37.53796158],[126.98784593,37.53803844],[126.98785828,37.53811645],[126.98786205,37.53819503]]]}"
104703,2020058,1117013000,11170004  ,서울특별시 용산구4,서울특별시 용산구 이태원동(이태원역 부근),15,17,0,6,11,0,126.9935904,37.53418187,"{""type"":""Polygon"",""coordinates"":[[[126.99472225,37.53418671],[126.99471741,37.53426525],[126.994704,37.53434315],[126.99468211,37.53441983],[126.99465191,37.53449469],[126.99461364,37.53456718],[126.99456757,37.53463673],[126.99451407,37.53470282],[126.99445354,37.53476494],[126.99438644,37.53482263],[126.99431329,37.53487544],[126.99423463,37.53492297],[126.99415107,37.53496486],[126.99406324,37.53500079],[126.99397181,37.53503049],[126.99387748,37.53505373],[126.99378097,37.53507034],[126.993683,37.53508018],[126.99358433,37.53508319],[126.99348571,37.53507934],[126.99338789,37.53506865],[126.9932916,37.53505122],[126.99319759,37.53502717],[126.99310657,37.53499669],[126.99301924,37.53496001],[126.99293624,37.5349174],[126.99285823,37.5348692],[126.99278579,37.53481576],[126.99271948,37.5347575],[126.99265979,37.53469486],[126.99260719,37.53462832],[126.99256207,37.53455838],[126.99252478,37.53448557],[126.99249559,37.53441045],[126.99247474,37.53433359],[126.99246238,37.53425558],[126.99245861,37.53417701],[126.99246345,37.53409847],[126.99247686,37.53402057],[126.99249876,37.53394389],[126.99252895,37.53386903],[126.99256723,37.53379654],[126.9926133,37.53372699],[126.9926668,37.53366091],[126.99272733,37.53359878],[126.99279443,37.5335411],[126.99286758,37.53348829],[126.99294624,37.53344076],[126.9930298,37.53339886],[126.99311763,37.53336293],[126.99320906,37.53333323],[126.99330338,37.53330999],[126.9933999,37.53329339],[126.99349786,37.53328354],[126.99359652,37.53328054],[126.99369514,37.53328439],[126.99379297,37.53329507],[126.99388925,37.53331251],[126.99398326,37.53333655],[126.99407428,37.53336704],[126.99416161,37.53340372],[126.9942446,37.53344632],[126.99432261,37.53349453],[126.99439505,37.53354796],[126.99446136,37.53360622],[126.99452105,37.53366886],[126.99457366,37.5337354],[126.99461878,37.53380534],[126.99465607,37.53387815],[126.99468526,37.53395327],[126.99470611,37.53403013],[126.99471847,37.53410814],[126.99472225,37.53418671]]]}"
104337,2020058,1117013000,11170005  ,서울특별시 용산구5,서울특별시 용산구 이태원동(이태원지하차도남측 부근),15,20,0,5,13,2,126.9911039,37.53419803,"{""type"":""Polygon"",""coordinates"":[[[126.99223567,37.5342029],[126.99223083,37.53428144],[126.99221742,37.53435934],[126.99219552,37.53443601],[126.99216532,37.53451088],[126.99212705,37.53458336],[126.99208098,37.53465291],[126.99202748,37.534719],[126.99196694,37.53478112],[126.99189984,37.53483881],[126.99182669,37.53489162],[126.99174802,37.53493915],[126.99166446,37.53498104],[126.99157663,37.53501697],[126.9914852,37.53504666],[126.99139087,37.5350699],[126.99129436,37.53508651],[126.9911964,37.53509635],[126.99109773,37.53509935],[126.9909991,37.5350955],[126.99090128,37.53508481],[126.99080499,37.53506738],[126.99071099,37.53504333],[126.99061997,37.53501284],[126.99053263,37.53497616],[126.99044964,37.53493355],[126.99037163,37.53488535],[126.99029919,37.53483191],[126.99023288,37.53477365],[126.9901732,37.53471101],[126.9901206,37.53464446],[126.99007548,37.53457452],[126.99003819,37.53450171],[126.99000901,37.53442659],[126.98998816,37.53434973],[126.9899758,37.53427172],[126.98997203,37.53419314],[126.98997687,37.53411461],[126.98999029,37.53403671],[126.99001218,37.53396003],[126.99004239,37.53388517],[126.99008067,37.53381269],[126.99012673,37.53374314],[126.99018024,37.53367705],[126.99024077,37.53361493],[126.99030787,37.53355724],[126.99038103,37.53350443],[126.99045969,37.53345691],[126.99054325,37.53341502],[126.99063108,37.53337909],[126.9907225,37.53334939],[126.99081683,37.53332615],[126.99091335,37.53330955],[126.99101131,37.53329971],[126.99110998,37.5332967],[126.9912086,37.53330056],[126.99130642,37.53331124],[126.9914027,37.53332868],[126.99149671,37.53335273],[126.99158772,37.53338321],[126.99167506,37.53341989],[126.99175805,37.5334625],[126.99183606,37.5335107],[126.99190849,37.53356414],[126.99197481,37.5336224],[126.99203449,37.53368504],[126.99208709,37.53375158],[126.99213221,37.53382153],[126.9921695,37.53389433],[126.99219869,37.53396945],[126.99221954,37.53404631],[126.9922319,37.53412432],[126.99223567,37.5342029]]]}"
104649,2020058,1117013000,11170006  ,서울특별시 용산구6,서울특별시 용산구 이태원동(이태원소방파출소 부근),15,16,0,4,11,1,126.9958267,37.5345701,"{""type"":""Polygon"",""coordinates"":[[[126.99695854,37.53457492],[126.99695371,37.53465346],[126.9969403,37.53473136],[126.99691841,37.53480804],[126.99688822,37.5348829],[126.99684994,37.53495539],[126.99680388,37.53502494],[126.99675038,37.53509103],[126.99668985,37.53515315],[126.99662276,37.53521084],[126.9965496,37.53526365],[126.99647094,37.53531119],[126.99638738,37.53535308],[126.99629955,37.53538901],[126.99620813,37.53541872],[126.9961138,37.53544196],[126.99601728,37.53545857],[126.99591932,37.53546841],[126.99582065,37.53547142],[126.99572203,37.53546757],[126.9956242,37.53545689],[126.99552791,37.53543946],[126.9954339,37.53541541],[126.99534288,37.53538493],[126.99525554,37.53534825],[126.99517255,37.53530564],[126.99509454,37.53525744],[126.9950221,37.53520401],[126.99495578,37.53514575],[126.99489609,37.53508311],[126.99484349,37.53501657],[126.99479836,37.53494663],[126.99476107,37.53487382],[126.99473188,37.5347987],[126.99471103,37.53472184],[126.99469867,37.53464383],[126.99469489,37.53456526],[126.99469973,37.53448672],[126.99471314,37.53440882],[126.99473503,37.53433214],[126.99476523,37.53425728],[126.9948035,37.53418479],[126.99484957,37.53411524],[126.99490307,37.53404915],[126.9949636,37.53398703],[126.99503069,37.53392934],[126.99510385,37.53387653],[126.99518251,37.533829],[126.99526606,37.53378711],[126.99535389,37.53375117],[126.99544532,37.53372147],[126.99553964,37.53369823],[126.99563616,37.53368162],[126.99573412,37.53367178],[126.99583278,37.53366877],[126.99593141,37.53367262],[126.99602923,37.5336833],[126.99612551,37.53370073],[126.99621952,37.53372478],[126.99631054,37.53375526],[126.99639788,37.53379194],[126.99648087,37.53383454],[126.99655888,37.53388274],[126.99663132,37.53393617],[126.99669764,37.53399443],[126.99675733,37.53405707],[126.99680994,37.53412361],[126.99685506,37.53419355],[126.99689236,37.53426636],[126.99692155,37.53434148],[126.9969424,37.53441833],[126.99695477,37.53449635],[126.99695854,37.53457492]]]}"
104651,2020058,1120011400,11200001  ,서울특별시 성동구1,서울특별시 성동구 성수동1가(응봉로뚝섬길사거리 부근),23,32,0,9,23,0,127.0360614,37.54408017,"{""type"":""Polygon"",""coordinates"":[[[127.03719341,37.54408461],[127.03718862,37.54416315],[127.03717524,37.54424106],[127.0371534,37.54431774],[127.03712324,37.54439261],[127.037085,37.54446511],[127.03703896,37.54453468],[127.0369855,37.54460079],[127.03692499,37.54466293],[127.03685792,37.54472065],[127.03678478,37.54477348],[127.03670614,37.54482104],[127.03662259,37.54486296],[127.03653477,37.54489893],[127.03644335,37.54492866],[127.03634902,37.54495194],[127.0362525,37.54496858],[127.03615453,37.54497845],[127.03605585,37.5449815],[127.03595721,37.54497768],[127.03585936,37.54496703],[127.03576306,37.54494963],[127.03566902,37.54492562],[127.03557797,37.54489517],[127.0354906,37.54485852],[127.03540757,37.54481594],[127.03532952,37.54476776],[127.03525705,37.54471436],[127.03519069,37.54465612],[127.03513096,37.5445935],[127.03507831,37.54452698],[127.03503315,37.54445705],[127.03499581,37.54438426],[127.03496658,37.54430915],[127.03494568,37.5442323],[127.03493327,37.54415429],[127.03492945,37.54407571],[127.03493425,37.54399717],[127.03494762,37.54391927],[127.03496947,37.54384258],[127.03499963,37.54376771],[127.03503788,37.54369521],[127.03508391,37.54362565],[127.03513738,37.54355954],[127.03519788,37.54349739],[127.03526496,37.54343968],[127.0353381,37.54338685],[127.03541674,37.54333929],[127.03550029,37.54329737],[127.0355881,37.5432614],[127.03567953,37.54323167],[127.03577385,37.5432084],[127.03587037,37.54319176],[127.03596834,37.54318188],[127.03606702,37.54317884],[127.03616565,37.54318265],[127.03626349,37.5431933],[127.0363598,37.5432107],[127.03645383,37.54323471],[127.03654488,37.54326516],[127.03663225,37.54330181],[127.03671528,37.54334439],[127.03679332,37.54339256],[127.0368658,37.54344597],[127.03693216,37.54350421],[127.03699189,37.54356682],[127.03704454,37.54363335],[127.03708971,37.54370327],[127.03712705,37.54377607],[127.03715628,37.54385118],[127.03717718,37.54392803],[127.03718959,37.54400603],[127.03719341,37.54408461]]]}"
104724,2020058,1120010100,11200002  ,서울특별시 성동구2,서울특별시 성동구 상왕십리동(비우당교남단 부근),20,22,0,8,11,3,127.0266055,37.5707332,"{""type"":""Polygon"",""coordinates"":[[[127.02773783,37.57073774],[127.02773303,37.57081628],[127.02771964,37.57089418],[127.02769777,37.57097086],[127.0276676,37.57104574],[127.02762933,37.57111823],[127.02758328,37.57118779],[127.02752978,37.5712539],[127.02746925,37.57131604],[127.02740214,37.57137374],[127.02732897,37.57142657],[127.02725029,37.57147413],[127.02716671,37.57151604],[127.02707885,37.571552],[127.02698739,37.57158172],[127.02689303,37.57160499],[127.02679647,37.57162162],[127.02669847,37.57163149],[127.02659975,37.57163453],[127.02650108,37.5716307],[127.0264032,37.57162005],[127.02630686,37.57160264],[127.02621279,37.57157862],[127.02612171,37.57154816],[127.02603432,37.5715115],[127.02595127,37.57146892],[127.0258732,37.57142074],[127.0258007,37.57136732],[127.02573433,37.57130908],[127.02567458,37.57124646],[127.02562193,37.57117993],[127.02557675,37.57111],[127.02553941,37.5710372],[127.02551018,37.57096209],[127.02548928,37.57088524],[127.02547688,37.57080723],[127.02547307,37.57072866],[127.02547788,37.57065012],[127.02549127,37.57057221],[127.02551314,37.57049553],[127.02554332,37.57042066],[127.02558159,37.57034817],[127.02562764,37.5702786],[127.02568114,37.5702125],[127.02574168,37.57015036],[127.02580878,37.57009266],[127.02588195,37.57003983],[127.02596063,37.56999228],[127.02604421,37.56995036],[127.02613207,37.56991441],[127.02622352,37.56988468],[127.02631789,37.56986141],[127.02641444,37.56984478],[127.02651244,37.56983491],[127.02661116,37.56983188],[127.02670983,37.5698357],[127.0268077,37.56984636],[127.02690404,37.56986377],[127.02699811,37.56988779],[127.02708918,37.56991824],[127.02717658,37.5699549],[127.02725963,37.56999748],[127.0273377,37.57004567],[127.02741019,37.57009908],[127.02747657,37.57015732],[127.02753631,37.57021994],[127.02758897,37.57028647],[127.02763414,37.5703564],[127.02767149,37.57042919],[127.02770072,37.5705043],[127.02772162,37.57058116],[127.02773402,37.57065917],[127.02773783,37.57073774]]]}"
104754,2020058,1120010300,11200003  ,서울특별시 성동구3,서울특별시 성동구 홍익동(도선사거리 부근),19,20,0,6,13,1,127.036566,37.56600459,"{""type"":""Polygon"",""coordinates"":[[[127.03769828,37.56600903],[127.03769349,37.56608757],[127.03768011,37.56616548],[127.03765826,37.56624216],[127.03762809,37.56631703],[127.03758984,37.56638953],[127.03754379,37.5664591],[127.03749031,37.56652521],[127.03742979,37.56658736],[127.03736269,37.56664507],[127.03728953,37.5666979],[127.03721087,37.56674546],[127.03712729,37.56678738],[127.03703945,37.56682335],[127.036948,37.56685308],[127.03685364,37.56687636],[127.0367571,37.566893],[127.0366591,37.56690288],[127.03656039,37.56690592],[127.03646172,37.5669021],[127.03636385,37.56689145],[127.03626751,37.56687406],[127.03617345,37.56685004],[127.03608237,37.56681959],[127.03599497,37.56678294],[127.03591192,37.56674036],[127.03583385,37.56669219],[127.03576135,37.56663878],[127.03569498,37.56658055],[127.03563523,37.56651793],[127.03558256,37.5664514],[127.03553738,37.56638148],[127.03550003,37.56630868],[127.03547079,37.56623357],[127.03544989,37.56615672],[127.03543748,37.56607871],[127.03543366,37.56600014],[127.03543846,37.5659216],[127.03545184,37.56584369],[127.03547369,37.56576701],[127.03550386,37.56569214],[127.03554211,37.56561964],[127.03558816,37.56555007],[127.03564165,37.56548397],[127.03570217,37.56542182],[127.03576926,37.56536411],[127.03584242,37.56531128],[127.03592109,37.56526372],[127.03600466,37.5652218],[127.0360925,37.56518583],[127.03618395,37.5651561],[127.0362783,37.56513283],[127.03637485,37.56511619],[127.03647285,37.56510631],[127.03657155,37.56510326],[127.03667022,37.56510708],[127.03676809,37.56511773],[127.03686442,37.56513513],[127.03695848,37.56515914],[127.03704956,37.56518959],[127.03713695,37.56522624],[127.03722,37.56526881],[127.03729808,37.56531699],[127.03737058,37.5653704],[127.03743695,37.56542863],[127.0374967,37.56549125],[127.03754936,37.56555777],[127.03759455,37.5656277],[127.0376319,37.56570049],[127.03766114,37.5657756],[127.03768204,37.56585245],[127.03769446,37.56593046],[127.03769828,37.56600903]]]}"
104653,2020058,1120010700,11200004  ,서울특별시 성동구4,서울특별시 성동구 행당동(왕십리역 부근),18,22,0,7,14,1,127.0352398,37.56130034,"{""type"":""Polygon"",""coordinates"":[[[127.03637205,37.56130479],[127.03636726,37.56138333],[127.03635388,37.56146124],[127.03633203,37.56153792],[127.03630186,37.5616128],[127.03626361,37.5616853],[127.03621757,37.56175486],[127.03616408,37.56182097],[127.03610357,37.56188312],[127.03603647,37.56194083],[127.03596332,37.56199366],[127.03588466,37.56204122],[127.03580109,37.56208314],[127.03571325,37.56211911],[127.0356218,37.56214884],[127.03552745,37.56217211],[127.03543091,37.56218875],[127.03533292,37.56219863],[127.03523421,37.56220167],[127.03513555,37.56219785],[127.03503769,37.5621872],[127.03494136,37.5621698],[127.0348473,37.56214579],[127.03475623,37.56211534],[127.03466884,37.56207869],[127.0345858,37.56203611],[127.03450773,37.56198793],[127.03443523,37.56193452],[127.03436886,37.56187629],[127.03430912,37.56181367],[127.03425646,37.56174714],[127.03421129,37.56167722],[127.03417394,37.56160442],[127.0341447,37.56152931],[127.0341238,37.56145246],[127.0341114,37.56137445],[127.03410758,37.56129588],[127.03411237,37.56121734],[127.03412575,37.56113943],[127.03414761,37.56106275],[127.03417778,37.56098788],[127.03421603,37.56091538],[127.03426207,37.56084582],[127.03431556,37.56077971],[127.03437607,37.56071756],[127.03444317,37.56065985],[127.03451632,37.56060702],[127.03459498,37.56055946],[127.03467855,37.56051754],[127.03476639,37.56048158],[127.03485783,37.56045185],[127.03495218,37.56042857],[127.03504872,37.56041193],[127.03514671,37.56040206],[127.03524541,37.56039902],[127.03534407,37.56040283],[127.03544194,37.56041348],[127.03553826,37.56043088],[127.03563232,37.5604549],[127.03572339,37.56048535],[127.03581078,37.560522],[127.03589382,37.56056457],[127.03597188,37.56061275],[127.03604438,37.56066616],[127.03611075,37.56072439],[127.03617049,37.56078701],[127.03622315,37.56085354],[127.03626833,37.56092346],[127.03630568,37.56099625],[127.03633492,37.56107136],[127.03635582,37.56114821],[127.03636823,37.56122622],[127.03637205,37.56130479]]]}"
104654,2020058,1120012200,11200005  ,서울특별시 성동구5,서울특별시 성동구 용답동(답십리역 부근),18,19,0,4,15,0,127.0549448,37.56565704,"{""type"":""Polygon"",""coordinates"":[[[127.05607709,37.5656613],[127.05607231,37.56573984],[127.05605896,37.56581775],[127.05603712,37.56589444],[127.05600697,37.56596932],[127.05596874,37.56604182],[127.05592271,37.5661114],[127.05586924,37.56617752],[127.05580874,37.56623967],[127.05574166,37.56629739],[127.05566851,37.56635024],[127.05558986,37.56639781],[127.0555063,37.56643975],[127.05541846,37.56647573],[127.05532702,37.56650547],[127.05523267,37.56652876],[127.05513613,37.56654542],[127.05503813,37.56655531],[127.05493942,37.56655837],[127.05484075,37.56655457],[127.05474288,37.56654394],[127.05464654,37.56652655],[127.05455247,37.56650255],[127.05446138,37.56647212],[127.05437398,37.56643548],[127.05429092,37.56639292],[127.05421284,37.56634475],[127.05414032,37.56629136],[127.05407393,37.56623313],[127.05401417,37.56617052],[127.05396149,37.56610401],[127.05391629,37.56603409],[127.05387892,37.5659613],[127.05384967,37.56588619],[127.05382874,37.56580935],[127.05381632,37.56573134],[127.05381248,37.56565277],[127.05381725,37.56557423],[127.05383061,37.56549632],[127.05385245,37.56541963],[127.0538826,37.56534475],[127.05392084,37.56527225],[127.05396686,37.56520268],[127.05402033,37.56513656],[127.05408084,37.56507441],[127.05414792,37.56501668],[127.05422106,37.56496384],[127.05429972,37.56491627],[127.05438328,37.56487433],[127.05447111,37.56483835],[127.05456255,37.56480861],[127.0546569,37.56478532],[127.05475344,37.56476866],[127.05485144,37.56475877],[127.05495014,37.56475571],[127.05504881,37.56475951],[127.05514668,37.56477015],[127.05524302,37.56478753],[127.05533709,37.56481153],[127.05542817,37.56484196],[127.05551557,37.5648786],[127.05559863,37.56492116],[127.05567672,37.56496932],[127.05574923,37.56502272],[127.05581562,37.56508094],[127.05587538,37.56514355],[127.05592806,37.56521007],[127.05597326,37.56527999],[127.05601063,37.56535278],[127.05603989,37.56542788],[127.05606082,37.56550473],[127.05607325,37.56558273],[127.05607709,37.5656613]]]}"
104347,2020058,1120011400,11200006  ,서울특별시 성동구6,서울특별시 성동구 성수동1가(성수여중 부근),16,20,0,9,10,1,127.0496976,37.54024071,"{""type"":""Polygon"",""coordinates"":[[[127.05082952,37.54024502],[127.05082474,37.54032356],[127.05081138,37.54040147],[127.05078955,37.54047815],[127.0507594,37.54055303],[127.05072118,37.54062553],[127.05067516,37.54069511],[127.05062171,37.54076122],[127.05056122,37.54082338],[127.05049416,37.54088109],[127.05042103,37.54093394],[127.0503424,37.54098151],[127.05025887,37.54102344],[127.05017106,37.54105942],[127.05007965,37.54108916],[127.04998532,37.54111244],[127.04988881,37.5411291],[127.04979085,37.54113899],[127.04969217,37.54114204],[127.04959354,37.54113823],[127.0494957,37.5411276],[127.04939939,37.54111021],[127.04930536,37.54108621],[127.04921431,37.54105577],[127.04912693,37.54101912],[127.04904391,37.54097656],[127.04896585,37.54092839],[127.04889337,37.54087499],[127.048827,37.54081676],[127.04876726,37.54075415],[127.04871461,37.54068763],[127.04866943,37.54061771],[127.04863208,37.54054492],[127.04860284,37.54046981],[127.04858193,37.54039297],[127.04856951,37.54031496],[127.04856567,37.54023639],[127.04857045,37.54015784],[127.04858381,37.54007994],[127.04860565,37.54000325],[127.04863579,37.53992837],[127.04867402,37.53985587],[127.04872004,37.5397863],[127.04877349,37.53972018],[127.04883398,37.53965803],[127.04890104,37.53960031],[127.04897417,37.53954747],[127.0490528,37.5394999],[127.04913633,37.53945797],[127.04922414,37.539422],[127.04931555,37.53939225],[127.04940987,37.53936897],[127.04950638,37.53935232],[127.04960434,37.53934243],[127.04970302,37.53933937],[127.04980165,37.53934318],[127.04989949,37.53935382],[127.04999579,37.5393712],[127.05008982,37.53939521],[127.05018087,37.53942565],[127.05026824,37.53946229],[127.05035127,37.53950485],[127.05042933,37.53955302],[127.05050181,37.53960642],[127.05056817,37.53966464],[127.05062791,37.53972726],[127.05068057,37.53979377],[127.05072575,37.53986369],[127.0507631,37.53993648],[127.05079235,37.54001159],[127.05081326,37.54008844],[127.05082568,37.54016644],[127.05082952,37.54024502]]]}"
